Displacement,Force
4.295564,239.66000100000002
3.871576,213.12000700000002
3.058566,157.240002
1.692563,60.000001
2.027727,83.999997
1.219395,28.14
3.5462309999999997,191.10000300000002
2.896827,32.240001
3.4779030000000004,186.460004
3.6835639999999996,200.499997
2.491395,117.420003
4.149409,230.919995
2.65417,28.259999
2.099403,89.100003
3.9752340000000004,219.85999800000002
1.476577,45.180001
2.8521280000000004,31.46
3.150403,163.88000200000002
1.598902,53.48
4.105251,228.05999500000001
1.999087,81.899998
2.4947920000000003,25.599999
2.792894,138.779996
2.667403,129.919995
1.449402,43.520001
2.5475659999999998,121.520001
3.0825649999999998,159.12000700000002
4.097732,227.60000300000002
1.806843,14.200000000000001
2.768397,137.12000700000002
2.587237,124.38000199999999
4.178905,232.699994
2.5312479999999997,120.399998
2.16751,20.400000000000002
2.759899,136.33999300000002
4.186411,233.260007
1.3642370000000001,37.759999
1.1174,21.62
0.9009400000000001,7.405673999999999
1.1908400000000001,4.36
4.349405,56.680001
4.350235,56.680001
2.671563,130.260007
2.052561,85.660001
3.8394139999999997,210.68000500000002
3.4495240000000003,41.64
1.240734,29.679999000000002
1.98691,80.8
2.1915620000000002,95.840001
2.2147360000000003,97.499997
4.206231,234.57999900000002
2.765901,136.999997
4.261514,55.239999
1.964746,79.35999799999999
2.811565,140.219998
0.808305,1.343505
1.698413,60.219998
1.2659,31.240001
3.9492260000000003,218.199994
2.503401,118.420003
2.8943969999999997,145.85999800000002
1.564559,50.82
1.220064,28.019999000000002
2.2447369999999998,99.499997
3.3328490000000004,39.419999
1.362743,37.660000999999994
0.9812500000000001,12.88
2.4594,115.200002
3.6387349999999996,197.3
2.2670700000000004,101.259999
1.744089,63.439999
2.759473,29.920001
1.822397,69.079999
1.971734,79.8
4.281236,238.999997
1.248401,30.14
2.024071,83.679997
4.284565,239.12000700000002
1.454414,43.739999
4.271064,238.33999300000002
1.069734,18.519999000000002
1.447732,43.3
0.989504,2.8
2.949737,149.719998
0.862608,4.89719
1.884822,15.520000000000001
2.449414,114.439999
4.113233,228.820004
3.278397,172.520001
0.976068,12.440000000000001
2.790198,30.580001
3.2054020000000003,167.540005
1.681562,59.000001
3.820736,209.460004
3.796233,208.13999600000002
