Displacement,Force
3.6755679999999997,193.079993
1.671576,51.480002
3.857243,205.480002
3.520736,182.579993
4.010077,215.659995
3.130842,34.539999
4.263752,232.140005
2.958066,143.519995
3.4489009999999998,177.599997
2.598901,118.17999900000001
2.740401,128.139998
3.287471,37.319998
1.882898,66.4
2.134907,84.560004
3.194562,160.120001
1.014782,8.411515
2.516415,112.099997
0.976809,1.46
3.130903,155.459998
2.550247,114.639998
2.106237,82.44000100000001
4.388075,239.43999300000002
2.706391,125.70000300000001
4.340902,236.560004
2.9508259999999997,31.66
1.4050829999999999,33.999998
3.142731,156.360007
1.453899,37.199999
3.5680799999999997,186.000006
2.235072,92.08000000000001
3.152581,157.120001
3.163428,34.980002
1.280845,4.34
2.016401,75.91999700000001
0.933859,3.115827
2.407563,104.359999
3.575398,186.220007
1.974904,73.03999900000001
1.2735,4.34
2.805465,29.24
3.872188,47.039999
4.452403,56.9
3.6405719999999997,190.860007
1.1270850000000001,15.74
2.9707369999999997,144.4
1.069248,12.08
2.824233,133.9
2.888236,138.420004
2.418066,105.120001
1.122154,3.02
3.731248,196.959998
4.351498,55.019999
4.335572,236.220007
3.5157279999999997,182.23999600000002
1.9159009999999999,68.739996
2.66412,27.139999999999997
0.9562080000000001,1.58
4.016233,216.319998
2.292734,96.060004
2.088154,17.4
0.938331,3.408484
4.280854,53.679998999999995
3.962083,212.560004
3.589905,187.220007
1.935409,70.27999700000001
4.149514,51.800002
1.239233,23.039998999999998
1.056083,11.32
0.920443,2.237858
3.78057,200.379996
3.471727,179.26000100000002
4.3679120000000005,238.43999300000002
2.163892,86.760001
1.539236,42.839999
3.576899,186.43999300000002
4.332249,236.120001
3.2988999999999997,167.299994
0.928789,1.1400000000000001
1.0728360000000001,2.68
1.591567,46.280001
1.3512330000000001,30.24
1.025429,9.108316
4.287081,233.459998
2.171403,87.31999800000001
3.701732,194.959998
3.393738,173.620001
1.396733,33.22
2.68483,27.359999
4.258233,231.579993
2.322857,21.5
1.452903,37.199999
2.61814,26.139999999999997
2.548153,25.039998999999998
1.055439,2.36
3.808235,202.159995
2.191918,88.639998
3.755503,45.159998
3.226398,162.539999
2.711456,27.680000999999997
3.513403,182.019995
3.768176,45.280001
2.694233,125.03999900000001
2.273908,94.72
1.78675,59.539999
2.317072,97.94000100000001
3.11858,154.579993
2.195398,88.980002
3.888564,207.679999
3.420407,175.819998
3.930402,210.340002
1.982078,73.480002
1.8297400000000001,62.640001999999996
1.8732229999999999,65.739996
2.910157,30.9
1.379909,32.119999
2.483562,109.880003
4.056739,218.860007
3.100564,153.579993
1.64557,49.819998
0.9602660000000001,4.843894
4.4347970000000005,56.339999
1.717579,54.679998999999995
3.700853,44.280001
3.4790639999999997,179.700003
4.245234,231.019995
3.63407,190.420004
1.674066,51.800002
1.571565,44.940000999999995
3.1430659999999997,156.360007
2.496231,110.880003
3.488253,180.459998
1.197583,20.38
2.765396,129.920004
2.348068,99.91999700000001
2.05483,16.84
1.107897,14.64
1.690397,52.800002
3.412566,175.039999
3.346241,170.4
3.521244,182.679999
1.10408,14.3
3.527732,183.120001
1.109059,14.860000000000001
3.600815,42.4
3.267077,164.980002
1.452076,36.980002
3.191226,159.560004
1.756233,57.559999999999995
2.610736,119.060004
1.186077,19.5
1.015633,8.467259
4.184406,226.819998
2.622203,26.359999
1.322235,28.119999
1.410187,6.0
2.3772510000000002,102.03999900000001
1.5884070000000001,45.839999
3.686571,193.860007
3.0775669999999997,151.819998
1.443516,6.5600000000000005
3.2382299999999997,162.980002
2.788729,131.799994
1.411231,34.22
4.283737,233.23999600000002
4.287905,233.459998
2.359389,100.81999800000001
2.753511,28.359999
2.41473,104.800002
1.318562,28.020000999999997
1.2161330000000001,3.9
4.170909,226.060004
4.308795,54.58
3.0012499999999998,146.620001
3.219457,36.100001
2.168421,86.760001
3.802565,201.819998
1.2214040000000002,21.82
0.949831,4.161029
1.305522,4.46
1.308063,27.459999
2.067567,79.58000000000001
3.013082,147.4
2.122916,83.77999700000001
3.039516,32.999998
1.402409,33.879999999999995
1.2355260000000001,4.0200000000000005
1.056414,11.42
1.7074980000000002,10.98
3.832411,203.819998
4.005569,215.539999
1.5414590000000001,8.0
3.4987779999999997,40.960001
1.9965709999999999,74.380003
2.15824,86.22
1.272398,24.82
2.862111,30.020000999999997
1.809579,61.100001
1.361522,5.220000000000001
2.391515,22.38
3.964239,212.78000500000002
3.710903,195.620001
3.227063,162.43999300000002
3.318396,168.519995
4.224401,229.599997
1.9960710000000002,74.380003
1.628237,48.600001
1.902749,67.739996
3.9328499999999997,47.940000999999995
3.75923,198.840002
3.662839,43.620001
0.941739,3.63146
1.9340670000000002,70.160002
4.016905,216.319998
1.633238,48.819998
1.654734,50.359999
4.124916,223.28000500000002
3.459065,178.360007
1.960099,15.18
3.66352,43.620001
1.15307,17.5
4.083232,220.519995
4.281232,233.019995
1.176229,18.840000999999997
4.362565,238.000006
1.534067,42.4
3.024753,147.93999300000002
1.476172,7.1000000000000005
1.345411,29.9
3.325078,169.079993
1.426075,35.319998
1.211729,21.38
2.877735,137.659995
1.9834170000000002,73.599997
2.526916,113.099997
1.9532340000000001,71.380003
1.611577,47.499998
3.501738,181.140005
1.7190690000000002,55.019999
1.5219019999999999,41.74
3.359414,171.4
4.429566,56.780001
1.473754,38.42
0.971126,5.5546310000000005
1.3644020000000001,31.340000999999997
2.360841,22.039998999999998
3.76224,199.060004
4.430062,56.460001
3.174073,158.560004
2.194401,88.980002
1.3452410000000001,30.020000999999997
3.112898,154.360007
2.936398,141.860007
2.867732,137.319998
4.233058,230.26000100000002
1.666727,51.359999
2.19417,19.279999
1.5622340000000001,44.4
1.325522,4.9
4.031409,217.319998
1.4034110000000002,33.879999999999995
1.487737,39.199999
1.6240830000000002,48.260000999999995
1.250565,23.82
2.346733,100.03999900000001
