Displacement,Force
3.2708470000000003,49.460001
0.47223000000000004,24.34
1.107231,67.15999799999999
1.2049,74.239999
1.5115150000000002,20.479999000000003
0.352402,16.700000000000003
2.145744,141.840005
2.2841590000000003,33.199998
1.499397,95.82000099999999
1.94347,27.220001
1.951894,128.21999499999998
2.782574,185.980005
2.810839,41.940000000000005
1.7805650000000002,116.05999899999999
1.967068,129.120004
1.655467,22.800001
1.723481,23.78
1.7882390000000001,116.500002
2.249737,149.019998
1.206417,74.339998
2.120124,30.319999000000003
0.7938959999999999,45.359998000000004
2.658062,177.460001
1.101083,66.82000099999999
3.610736,240.079996
1.084729,65.72000299999999
0.509479,3.88
1.482572,94.479997
3.4274,229.019998
1.165899,71.479997
2.3877420000000003,158.639993
2.378729,158.200006
3.004064,200.799997
3.279512,49.78
0.7035089999999999,6.76
0.532136,4.1
0.46923400000000004,24.12
0.15515500000000002,3.709429
1.3175670000000002,82.640001
0.518837,3.98
1.595733,102.78
2.047488,28.979999000000003
1.443395,91.72000299999999
0.960912,56.980001
0.109796,0.741057
3.124237,209.320001
0.175385,5.033351
0.181561,5.437495999999999
2.095399,138.180002
3.2802350000000002,219.6
1.069514,13.06
2.651406,176.900003
1.045482,12.5
1.998393,131.439996
1.599083,102.78
3.430901,229.23999899999998
2.959731,198.26000399999998
2.052844,29.220001
2.844569,190.180002
3.0735680000000003,205.659998
1.7047400000000001,110.41999999999999
0.492185,3.54
2.247414,148.799997
2.719394,181.879999
2.463727,164.079996
1.981471,27.880001
1.869734,122.479997
2.05307,135.200006
1.9832340000000002,130.439996
0.403231,19.92
2.7997300000000003,186.980005
1.8248630000000001,25.34
2.527396,168.279993
1.790183,24.68
2.141908,141.499994
1.088132,13.379999999999999
0.910183,10.299999999999999
1.924102,27.1
1.292562,80.760004
1.124745,68.6
3.5907560000000003,238.960001
1.410832,18.700000000000003
2.7814740000000002,41.379999
2.6695610000000003,178.23999899999998
0.892076,52.120000000000005
2.890729,193.499994
2.081484,29.76
2.646398,176.680002
1.138406,69.82000099999999
3.217236,215.299997
0.7009,39.379999
2.571749,171.480005
0.40206300000000006,19.800001
0.476749,24.559999
1.5593890000000001,100.019998
3.089227,206.659998
3.171576,212.420007
2.976248,199.26000399999998
2.066733,136.420007
0.222448,8.113211999999999
1.09125,66.05999899999999
2.8441710000000002,42.6
1.0477370000000001,63.059999000000005
2.886162,43.26
2.931413,196.159998
0.836583,48.340002
1.483074,94.699998
0.857453,9.4
3.2099070000000003,214.859995
2.260738,149.900003
3.1635780000000002,211.76000399999998
0.7007369999999999,39.379999
3.522244,234.76000399999998
3.454177,52.660001
1.134152,14.06
2.803411,187.299997
0.271899,11.62
0.970065,57.640001
1.3748470000000002,18.040001
0.598891,32.42
1.126408,68.6
3.200233,214.180002
2.393225,159.1
2.291739,152.019998
0.662412,36.960001
0.301404,13.5
0.557754,29.979999000000003
2.1121980000000002,30.200000000000003
3.254115,49.120000000000005
0.10383300000000001,0.35084800000000005
1.137246,69.6
3.662508,56.42
1.461443,19.479999000000003
3.5398970000000003,235.76000399999998
2.873743,192.180002
3.2275050000000003,48.680002
