Displacement,Force
3.400239,220.92000099999998
1.52156,90.159999
3.4973970000000003,227.000003
2.0737330000000003,129.66000699999998
2.442841,34.18
3.0295710000000002,196.14000199999998
3.176569,206.09999399999998
3.3539160000000003,217.81999499999998
0.315846,7.781195
2.161743,135.959995
2.837062,182.86000399999998
3.052074,197.7
0.46672800000000003,17.579999
1.91707,118.600002
3.69307,239.060001
3.486186,51.540000000000006
0.9107890000000001,8.52
0.7220630000000001,34.400001
3.239414,210.080005
1.925231,119.14000200000001
3.143234,203.780002
2.619542,37.159999000000006
0.7009000000000001,32.959998000000006
1.884253,116.479999
3.443563,223.580005
0.621402,27.759999
1.2872299999999999,73.000003
0.798908,39.38
1.7280499999999999,105.2
1.808061,110.839999
2.416401,154.000003
0.20638900000000002,0.618081
2.6684020000000004,171.479999
3.0348990000000002,196.580005
2.7765760000000004,178.87999299999998
0.24408100000000002,3.084756
0.611079,26.88
1.161896,64.04
3.2439,210.520007
2.2549140000000003,142.59999399999998
3.527067,229.000003
1.316798,15.6
1.890401,116.820003
0.8837299999999999,45.02
0.200639,0.24180800000000002
1.4482009999999998,17.8
3.5430680000000003,230.09999399999998
3.298906,214.39999699999998
2.1218980000000003,133.080005
2.154567,135.300006
3.020912,195.479999
3.4495690000000003,224.14000199999998
3.1574440000000004,46.119998
3.7461450000000003,56.080001
2.881082,186.179996
2.501062,159.64000199999998
0.475896,18.36
3.6528120000000004,54.420001000000006
1.500162,18.68
1.9245619999999999,119.259998
2.837898,183.080005
1.597403,95.680003
2.277415,144.14000199999998
3.026829,43.920001000000006
2.5677450000000004,164.500003
2.2565820000000003,142.479999
1.409077,82.079997
2.929241,189.179996
2.375567,151.000003
2.6321820000000002,37.060001
0.47706,18.36
0.667903,30.740001
2.256904,142.479999
3.6047260000000003,233.86000399999998
1.619581,97.240001
1.623065,97.460002
2.805496,40.38
2.320065,147.020007
2.1115660000000003,132.42000099999998
0.304986,7.070458
2.108072,132.2
1.584914,94.7
0.37757300000000005,12.16
2.822079,181.979999
0.5822309999999999,24.88
1.085462,11.84
1.373238,79.420001
0.499518,2.98
1.448869,17.8
2.056569,128.539996
2.481234,158.300006
2.961911,191.720004
1.560586,93.039996
3.0974790000000003,45.139999
1.150229,63.280002
2.733394,175.780002
3.3627360000000004,218.37999299999998
3.4582460000000004,224.580005
1.7163979999999999,104.2
1.771404,108.299998
1.6668429999999999,21.339999
2.100065,131.539996
2.3427290000000003,148.89999699999998
0.27858,5.342392
2.076185,27.980000999999998
2.7502340000000003,176.89999699999998
2.9255760000000004,189.179996
2.9567300000000003,191.16000699999998
2.064728,129.09999399999998
2.831402,182.42000099999998
1.817243,111.500003
1.997064,124.460002
2.0568150000000003,27.759999
2.28874,144.92000099999998
1.335901,76.780002
1.335399,76.560001
1.225412,68.799998
0.507914,20.240001
0.658254,29.980000999999998
1.8277489999999998,112.399997
1.480745,87.399997
0.400071,13.479999999999999
0.370242,11.719999999999999
3.3759040000000002,219.259998
1.912734,118.259998
0.9275709999999999,47.900001
2.272184,31.52
2.514066,160.64000199999998
0.470905,18.02
3.710147,55.420001000000006
0.38806300000000005,12.6
2.013077,125.680003
2.289073,145.039996
0.38773,12.5
3.0752420000000003,199.36000399999998
1.3414169999999999,77.000003
0.952895,49.659999000000006
3.5532470000000003,230.780002
1.56723,93.7
0.5397350000000001,22.22
0.734834,5.74
0.8475109999999999,7.62
2.0864000000000003,130.42000099999998
1.152897,63.600002
2.9235670000000002,188.959995
0.322448,8.213211999999999
1.786063,109.079997
3.5754140000000003,232.09999399999998
1.9044029999999998,117.820003
0.6075630000000001,26.659999
1.851574,113.939998
0.35479499999999997,1.88
0.8573999999999999,43.36
3.4860680000000004,226.459995
1.8820679999999999,116.38000000000001
2.8807490000000002,185.86000399999998
1.288204,15.04
1.263905,71.579997
1.266897,71.680003
0.9582390000000001,49.999999
1.251895,70.680003
1.5754,94.14000200000001
3.040797,44.240001
2.2305680000000003,140.81999499999998
3.5070740000000002,227.560001
3.04124,197.020007
0.374228,11.84
1.2059,67.14000200000001
1.100731,59.839999000000006
1.658393,100.219997
1.779069,108.960002
3.105564,201.239993
1.595078,95.460002
0.420566,14.479999999999999
0.7300679999999999,35.060001
2.950794,42.580001
2.040734,127.560001
1.5359099999999999,91.259998
0.59941,26.099999999999998
3.6210850000000003,234.759998
2.4284090000000003,154.66000699999998
2.300911,145.800006
0.795409,39.260001
2.39509,152.33999899999998
0.652845,4.3
3.408814,50.560001
2.7348410000000003,39.040000000000006
1.3558999999999999,78.100002
3.288568,213.520007
1.045897,55.86
1.167086,64.719997
2.208788,30.2
2.333726,148.11999799999998
2.826903,182.2
2.3094010000000003,146.36000399999998
2.050733,128.100002
3.3820680000000003,219.7
2.8792530000000003,185.959995
0.643482,4.2
2.07556,129.87999299999998
1.409751,82.079997
3.03857,196.800006
0.9789000000000001,51.440002
3.5747530000000003,52.979999
1.080897,58.299998
2.028232,126.659999
0.5508230000000001,3.4200000000000004
1.087486,11.84
0.976065,51.100002
0.9560690000000001,49.88
0.250896,3.5307090000000003
2.306394,146.14000199999998
3.452897,224.36000399999998
2.897519,41.7
3.558396,231.09999399999998
1.122825,12.379999999999999
0.42642599999999997,15.04
3.1677400000000002,205.44000499999999
1.009231,53.540000000000006
1.190415,66.039996
0.7177420000000001,34.280002
1.398085,81.420001
2.19223,138.179996
3.213404,208.539996
1.694737,102.659999
3.296106,48.220000000000006
3.674183,54.86
3.274913,212.739993
3.298414,214.179996
2.13945,29.079999
1.5435619999999999,91.600002
1.406062,81.860004
3.5514200000000002,230.44000499999999
2.884897,186.300006
3.5754400000000004,53.2
2.238401,141.37999299999998
3.6284020000000003,235.300006
1.771728,108.299998
0.8009,39.479999
1.13358,62.060001
1.9225649999999999,119.259998
1.535458,19.36
0.52773,21.46
2.436068,155.31999499999998
1.262409,71.579997
2.498578,159.520007
2.345736,148.679996
0.40806,13.94
2.4729010000000002,157.86000399999998
1.947732,120.799998
0.29306,6.290041
3.452564,224.239993
1.282584,72.780002
0.624403,27.659999
1.595578,95.579997
0.9173990000000001,47.240001
3.502238,227.459995
0.490564,19.140000999999998
2.9654000000000003,191.81999499999998
1.4440709999999999,84.399997
1.986735,123.780002
1.2569029999999999,71.02
1.261417,71.240001
2.189736,137.959995
2.4194020000000003,153.780002
0.569564,24.339999
1.084235,58.619998
2.8981760000000003,41.819999
3.154401,204.66000699999998
1.058892,56.86
0.36940700000000004,11.5
2.333391,148.11999799999998
2.991066,193.37999299999998
2.6185650000000003,167.94000499999999
2.597232,166.500003
3.0907400000000003,200.33999899999998
2.8572490000000004,184.300006
3.428398,222.580005
0.9725699999999999,50.88
3.144241,204.000003
0.652568,29.640000999999998
1.6527859999999999,21.02
1.754799,22.900001
3.0157350000000003,195.14000199999998
0.8900790000000001,45.36
1.642749,99.11999800000001
3.5908640000000003,53.420001000000006
2.9585670000000004,191.37999299999998
2.084734,130.539996
0.7195050000000001,5.42
1.2374159999999998,69.579997
3.385396,219.92000099999998
